Transaction Hash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,ChainId,Chain,Value(ETH)
0xa2d4fb8cec4451e26e6d7b40c35cca90fcbeda1c2fa0ccb2b21a5b6babd4f1f8,12973311,1649055622,2022-04-04T07:00:22.000Z,0xb0ff9C9B8F7D80f24aeF49dDcf6B35BB5a775D79,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1200000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x73e904bc0021c453e15b9b32f6eb66ea3474b5ca34721cbd72dcfecb8f09a703,12973310,1649055621,2022-04-04T07:00:21.000Z,0x0920b96EF597b3a5cEB7994482ADa8b368D8cAD9,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1710000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xa1225af1d62fc98f8232012ee22da73bd536632d621de1b822890b7de44289fb,12973297,1649055595,2022-04-04T06:59:55.000Z,0x0920b96EF597b3a5cEB7994482ADa8b368D8cAD9,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1710000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x819b991577c3e6e11e9e4e222916588eb6114be4bf078580de9a0a430c1d160b,12973290,1649055580,2022-04-04T06:59:40.000Z,0xd540DD80b9d50f15d072977e95D527269D3cc939,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1900000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x0cf81d4f98332884eb895d0cca37828ef2abe4ef9d211dd7bf942fc4d8f72bc1,12973283,1649055566,2022-04-04T06:59:26.000Z,0x0920b96EF597b3a5cEB7994482ADa8b368D8cAD9,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1710000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xf76ccbd77b25742959f553d9a8a170970e97b55be16e8f26e0c03d6cdc5d2631,12973282,1649055564,2022-04-04T06:59:24.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xe929ce46ee38055f65d2ef86f85c094f19b3840823abd45ca2f684407cc8f5fb,12973282,1649055564,2022-04-04T06:59:24.000Z,0x1E0eF5e59cdf7e295fdD188196A3cc389A1bEc3b,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1200000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xe01ba7e38edc540e50793b2d50d9bf88000c0900b6ffb96531e75329d326420c,12973280,1649055560,2022-04-04T06:59:20.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x39aa0e4ec3bef33e42aaf3812fe1831efa58d91151e98b0ab18308d15d9860cc,12973280,1649055560,2022-04-04T06:59:20.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x17bb8eef5db60d0e048308c4bc7dadbc06fdefbd864f4617bb132945409a47dc,12973280,1649055560,2022-04-04T06:59:20.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xbda7522ad9d975b29da17217bc608107b3e26940f388cf664aa6fc3ee6137b0e,12973279,1649055559,2022-04-04T06:59:19.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1750000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xc09466f4bf1f9437c323d4660a8c3b3106b4c5f2642e0e9d7e48782df15c5966,12973277,1649055555,2022-04-04T06:59:15.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1750000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xd6aef415f20ae8178bd1e8570b74547e24f3b6fec8febd3931ea6a7347ab3c72,12973272,1649055544,2022-04-04T06:59:04.000Z,0x1E0eF5e59cdf7e295fdD188196A3cc389A1bEc3b,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1200000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xc2ab8df0e94a5b786c8a3ae979b8f267c661cec129742617a4a798f0e357abee,12973269,1649055539,2022-04-04T06:58:59.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xb611b6ea0f6d55278ba3a7f169775bcd534754012f8650527be5fbc73ee2975d,12973268,1649055537,2022-04-04T06:58:57.000Z,0x0920b96EF597b3a5cEB7994482ADa8b368D8cAD9,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1710000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x66d0df7a5d99602ffccb75a0f1042f1179807effea25f99c51ba00c3afcc1ee6,12973265,1649055531,2022-04-04T06:58:51.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xaad7771a4ee18428636910caf5f2cb80594252a5b50f041e31bf035fd3f51244,12973260,1649055521,2022-04-04T06:58:41.000Z,0xE72f9655eFe77dba7FA11C4f775Ee77227194369,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x6dc937a3927891e5aaa3b775b69df6459de23c8fecda1b107fec659d01abf489,12973259,1649055519,2022-04-04T06:58:39.000Z,0x13e70E31Fe6c07F0E23c0c7fe1Dd986B39cfab9A,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,2000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xbb87a8f3a71448029c2aff9ad0cf94ca0c7f5a53195d9259b10a57595b5b10eb,12973257,1649055515,2022-04-04T06:58:35.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x476fad141bc1875e3bd7a9fcd6757de838a377b616dce0eb2e7a61a20db98edb,12973255,1649055511,2022-04-04T06:58:31.000Z,0x1E0eF5e59cdf7e295fdD188196A3cc389A1bEc3b,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1200000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xc04e237b0d8a81a13a7e2a7339ae6bd51b5e7799fea656f22ecab8308787ac14,12973252,1649055504,2022-04-04T06:58:24.000Z,0xA7195C71AA20481fA0c093E51323F8A4D3a2F5D2,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xfa8a079b2dcb2dbaa28ccddfe454895a4e0814b8299ebe0b6c31d22f76c814e4,12973251,1649055503,2022-04-04T06:58:23.000Z,0x0920b96EF597b3a5cEB7994482ADa8b368D8cAD9,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1710000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x1259ec2d02ee8434f3afcc64980861f0bc9dec317af76f10657a2223810b09b3,12973250,1649055500,2022-04-04T06:58:20.000Z,0x13e70E31Fe6c07F0E23c0c7fe1Dd986B39cfab9A,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,2000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x2079593b09f34b9778059e3d0906c6ee57ac4ba9c3b23dc6cdf8d671f56c9083,12973247,1649055494,2022-04-04T06:58:14.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x75330168f72be6c789fd75e4d0869e67af7015fff969bf8e3fbed311c7ba7cf1,12973244,1649055488,2022-04-04T06:58:08.000Z,0x13e70E31Fe6c07F0E23c0c7fe1Dd986B39cfab9A,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,2000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x6e0c93ba2857c21e70192a93c8b87975a30e59ea84d02af93dcec4359993e69c,12973238,1649055476,2022-04-04T06:57:56.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x11089f637eaae7006abb0e4bba88f60bad02e00411ae6b1f746b55bcf6c533ea,12973236,1649055473,2022-04-04T06:57:53.000Z,0xB02c3a77a6631bB1598080D77CA596f1f69B3F60,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,100000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x9a0210409126008869c579782b462120f06a523469ac2612a018d705d0b9b995,12973232,1649055465,2022-04-04T06:57:45.000Z,0x7bAdca6174F21597d59C649b16a350DE24A69A59,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1900000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xcd7874a96bf617ec1745ad17f5e05e2a4fc934d1d5f5203c42dd0fb0c9834f56,12973220,1649055441,2022-04-04T06:57:21.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1750000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x52bff1c7eca7390b1b4f5b357bdcb186c73efc523ec042274332c5fa7b6c0d99,12973219,1649055439,2022-04-04T06:57:19.000Z,0x13e70E31Fe6c07F0E23c0c7fe1Dd986B39cfab9A,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,2000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x80487c7e13024668f55ded884f5ccdeb5525fe40a7f5cd28a9fa6ae624500dd2,12973219,1649055439,2022-04-04T06:57:19.000Z,0x13e70E31Fe6c07F0E23c0c7fe1Dd986B39cfab9A,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,2000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xa357cb41ca4f8f0ff76fae2079ee4939592823114454d46a605fd8fcf3ab05c4,12973219,1649055439,2022-04-04T06:57:19.000Z,0x13e70E31Fe6c07F0E23c0c7fe1Dd986B39cfab9A,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,2000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x28aea0b305dd8f40bc5820a94504021059b1fcfdf98bfaef4361f36a17cc4e4c,12973218,1649055437,2022-04-04T06:57:17.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1750000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x01244c3340aa8092b53ad03f287c7477784d372c640cd20543d10a37caaf3522,12973218,1649055437,2022-04-04T06:57:17.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1750000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xe9c78b658a71de363da87f76479a7ece76322be87f28414c2279c374cc580eca,12973210,1649055420,2022-04-04T06:57:00.000Z,0xE72f9655eFe77dba7FA11C4f775Ee77227194369,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xa210365d478bc8fe5f1546295825bc888f95b0d044eed625dac56d9e20d601c7,12973197,1649055394,2022-04-04T06:56:34.000Z,0xd540DD80b9d50f15d072977e95D527269D3cc939,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1900000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xda4f0d79152d06d022fe49d885d9c20025f1b18eaea3b87c41b459a3c7f66b36,12973197,1649055394,2022-04-04T06:56:34.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x3089aa85684d557a99973f2342e1248dcbabf88407b48a297ff0b9a880c34be3,12973190,1649055381,2022-04-04T06:56:21.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x50624ce81a5034fd7250e1264146f90c661d332d634d5abbbfa7643662ab16b3,12973180,1649055358,2022-04-04T06:55:58.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xf63e32fe3a4601e33814f2c8c8cf44ada178002489eed6948a9a41db07aecf61,12973177,1649055352,2022-04-04T06:55:52.000Z,0x732739De18DF630b354EC365a927a4f4F2BF28E5,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1300000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x85ee0159d80d38d6e2afe0f10a97b13b80cf3b3c9e6a97df7d0bc72e88caa6e2,12973175,1649055348,2022-04-04T06:55:48.000Z,0xabb937635b824cb95EEee1863B2A879AFcC62976,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,2000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x61f24e8af957f2d7e0ff8c6ce9bc7e3121960d231d3d91e4a66108005f621446,12973171,1649055340,2022-04-04T06:55:40.000Z,0x8D1bab837081EFcfE3469C8f99A334Fb0FE69cC9,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,SafeTransferFrom,43114,C-Chain,0
0x86cf022cb9beb54d417d81a6fe5c7ef05c4442b163f4ae84d1162f730fef6742,12973169,1649055335,2022-04-04T06:55:35.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1750000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xc5cd5a1431bcdea159ecb7ad9212d484a093294aaab258a25f5e7736927a6ba0,12973164,1649055326,2022-04-04T06:55:26.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1750000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x44a8381e549290247a5b8429ad9b7b68191398241f8af08d872ba4be26527a75,12973162,1649055321,2022-04-04T06:55:21.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1750000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x6a2347a5c704d1721dfd836b392fa1810753fdfa6de22ac5f9fc4bd51299a77a,12973154,1649055306,2022-04-04T06:55:06.000Z,0x0920b96EF597b3a5cEB7994482ADa8b368D8cAD9,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1710000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xdadbb6b947cc44f5407b69d02d29704fc396315b91dbf4b5ef28aea1b0898cd1,12973148,1649055294,2022-04-04T06:54:54.000Z,0x44e8492EB4b1BD6A304efB83FC9994957eB26744,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,300000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xd618876236c0d3d67edba4add126273ab27cb62c11930b36e6df1c41a5bad234,12973144,1649055286,2022-04-04T06:54:46.000Z,0x7bAdca6174F21597d59C649b16a350DE24A69A59,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1900000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xd2f754825811547ec6844266a8ba5cb8799d9308d0e60214dac16db1ab64fee8,12973140,1649055278,2022-04-04T06:54:38.000Z,0x16af50FC999032b3Bc32B6bC1abe138B924b1B0C,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1900000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x7f8645e62b9874f6b920ace29af57acf53e464562085c01a5d1013f08dd90950,12973140,1649055278,2022-04-04T06:54:38.000Z,0x16af50FC999032b3Bc32B6bC1abe138B924b1B0C,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1900000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x81645c424ba8423ad4ab61437ed008e633c70e7ce4c77c95f3a86b4f01b11f8c,12973140,1649055278,2022-04-04T06:54:38.000Z,0x16af50FC999032b3Bc32B6bC1abe138B924b1B0C,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1900000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x1f68b94174e761de7c7afb4c79b218d5a9fc84fe519ce932ce8b96809616d592,12973140,1649055278,2022-04-04T06:54:38.000Z,0x16af50FC999032b3Bc32B6bC1abe138B924b1B0C,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1900000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x0550e70e27091b58319beb56b5ddae76eb4d311d4315dcd65d4b4a8b149d34ad,12973140,1649055278,2022-04-04T06:54:38.000Z,0x16af50FC999032b3Bc32B6bC1abe138B924b1B0C,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1900000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x3767b7f701c0fdfce13b0a287ef437a28c90c87ffcfec60634612b3c81cb2073,12973140,1649055278,2022-04-04T06:54:38.000Z,0x16af50FC999032b3Bc32B6bC1abe138B924b1B0C,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1900000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x4d6963e95da870a84b6af8ba5b477ecaf9ff082542642a1652b9e9a7db510745,12973140,1649055278,2022-04-04T06:54:38.000Z,0x16af50FC999032b3Bc32B6bC1abe138B924b1B0C,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1900000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x17481ce311bccf5b2c4af1fac370fae79423b407aef44f1a0ca453e096c499b1,12973140,1649055278,2022-04-04T06:54:38.000Z,0x16af50FC999032b3Bc32B6bC1abe138B924b1B0C,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1900000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xc1189988c583565b1e0d6a7b16fad07e99fed42a334713e0b72af6406ed97dd3,12973140,1649055278,2022-04-04T06:54:38.000Z,0x732739De18DF630b354EC365a927a4f4F2BF28E5,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1300000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xd2b400c115b383d68f5a00beaae38df1ae62cb27c242f539b46fd496dbd1e136,12973139,1649055275,2022-04-04T06:54:35.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x9e1c4572c7190711bd836e64535be13462c06609543a0a926aa798020eb77d3a,12973136,1649055270,2022-04-04T06:54:30.000Z,0xb0ff9C9B8F7D80f24aeF49dDcf6B35BB5a775D79,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1200000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x0ec3223c6d239d45992f3e3cbaea58ac87d5860928bfbd0a5b2581042928a57a,12973136,1649055270,2022-04-04T06:54:30.000Z,0x732739De18DF630b354EC365a927a4f4F2BF28E5,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1300000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x35308e562cbab7b7c94e1f9951772a0160205f4747cf285bb39866108ecd2047,12973133,1649055261,2022-04-04T06:54:21.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,3000000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x657dbbd85586df132abc52ee6801b110b925a9184381b554d723a6e06c8f393d,12973132,1649055259,2022-04-04T06:54:19.000Z,0x732739De18DF630b354EC365a927a4f4F2BF28E5,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1300000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xc907cd49831e49a90fe0cd27eac1bf21b75a596b72a9b04262cc596f843531a1,12973127,1649055248,2022-04-04T06:54:08.000Z,0x732739De18DF630b354EC365a927a4f4F2BF28E5,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1300000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0xfeccb7f6c775242d341fe25e29feba20213964850fc0eab0c96034ffc91b969e,12973120,1649055235,2022-04-04T06:53:55.000Z,0x732739De18DF630b354EC365a927a4f4F2BF28E5,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1300000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x57092147191a4c4d30f6b5d31bb4ed14c55bac5fa2b5bd07b43da4f38e325f52,12973119,1649055230,2022-04-04T06:53:50.000Z,0x732739De18DF630b354EC365a927a4f4F2BF28E5,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1300000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
0x181a2d0076f2cc2061d3980f36e890b5918ce53dd4cd6f9b3c7251884d221b64,12973119,1649055230,2022-04-04T06:53:50.000Z,0x732739De18DF630b354EC365a927a4f4F2BF28E5,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,1300000000000000000,0,36.19,0,0,97.59860833356178,,,TraverseChains,43114,C-Chain,0
